supplier_id,category,year_month,defect_rate_ppm,rework_percentage,ncr_count
SPLR-007,Tier 1,2025-03,839.33,25.4,4
SPLR-008,Tier 3,2025-03,1194.37,30.79,1
SPLR-009,Tier 3,2025-03,883.11,37.24,1
SPLR-010,Tier 3,2025-03,1169.79,19.13,0
SPLR-011,Tier 3,2025-03,809.54,31.33,1
SPLR-012,Tier 1,2025-03,682.43,23.07,6
SPLR-013,Tier 1,2025-03,1462.94,26.26,5
SPLR-014,Tier 3,2025-03,1313.88,30.55,0
SPLR-015,Tier 3,2025-03,1123.9,25.75,0
SPLR-016,Tier 1,2025-03,845.21,32.97,2
SPLR-017,Tier 2,2025-03,1429.63,19.07,0
SPLR-018,Tier 2,2025-03,1222.01,25.81,1
SPLR-019,Tier 3,2025-03,1152.09,23.31,0
SPLR-020,Tier 2,2025-03,1241.1,21.06,2
SPLR-021,Tier 2,2025-03,1141.19,17.48,1
SPLR-022,Tier 1,2025-03,1080.12,27.2,0
SPLR-023,Tier 1,2025-03,1108.18,28.33,3
SPLR-024,Tier 1,2025-03,1038.91,16.35,0
SPLR-025,Tier 2,2025-03,936.05,32.79,0
SPLR-026,Tier 3,2025-03,1014.52,30.7,0
SPLR-027,Tier 2,2025-03,1203.36,18.45,0
SPLR-028,Tier 3,2025-03,1615.26,24.13,1
SPLR-029,Tier 1,2025-03,1189.13,32.09,2
SPLR-030,Tier 3,2025-03,1053.4,30.56,0
SPLR-031,Tier 1,2025-03,865.75,23.06,3
SPLR-032,Tier 3,2025-03,1289.47,27.22,1
SPLR-033,Tier 3,2025-03,1125.13,24.17,0
SPLR-034,Tier 1,2025-03,1115.89,27.41,1
SPLR-035,Tier 2,2025-03,1283.46,24.6,0
SPLR-036,Tier 2,2025-03,980.83,29.26,2
SPLR-037,Tier 3,2025-03,1337.21,22.38,0
SPLR-038,Tier 3,2025-03,1296.13,32.51,0
SPLR-039,Tier 1,2025-03,1010.03,27.17,3
SPLR-040,Tier 3,2025-03,878.58,19.46,1
SPLR-041,Tier 1,2025-03,1015.58,28.5,2
SPLR-042,Tier 2,2025-03,1001.33,12.53,0
SPLR-043,Tier 3,2025-03,1338.44,19.38,0
SPLR-044,Tier 2,2025-03,1150.08,25.81,1
SPLR-045,Tier 2,2025-03,1250.63,17.52,3
SPLR-046,Tier 3,2025-03,1092.3,18.86,0
SPLR-047,Tier 3,2025-03,749.68,22.29,0
SPLR-048,Tier 3,2025-03,971.38,15.87,0
SPLR-049,Tier 3,2025-03,822.67,26.92,1
SPLR-050,Tier 1,2025-03,1062.04,18.03,1
SPLR-051,Tier 3,2025-03,1187.27,34.61,0
SPLR-052,Tier 1,2025-03,994.7,30.66,4
SPLR-053,Tier 3,2025-03,1229.58,27.53,0
SPLR-054,Tier 1,2025-03,1194.46,31.64,0
SPLR-055,Tier 2,2025-03,928.72,25.09,3
SPLR-056,Tier 3,2025-03,854.58,27.41,1
SPLR-057,Tier 3,2025-03,1257.67,27.94,1
SPLR-058,Tier 3,2025-03,1367.79,19.56,0
SPLR-059,Tier 1,2025-03,1127.95,18.27,2
SPLR-060,Tier 2,2025-03,1012.26,24.64,0
SPLR-061,Tier 2,2025-03,899.85,32.11,4
SPLR-062,Tier 1,2025-03,847.13,24.54,4
SPLR-063,Tier 3,2025-03,964.16,13.87,1
SPLR-064,Tier 3,2025-03,1105.82,30.95,0
SPLR-065,Tier 3,2025-03,1216.66,29.6,0
SPLR-066,Tier 1,2025-03,924.25,25.15,2
SPLR-067,Tier 3,2025-03,1174.36,23.67,0
SPLR-068,Tier 1,2025-03,1178.79,35.47,2
SPLR-069,Tier 2,2025-03,1253.85,30.88,1
SPLR-070,Tier 1,2025-03,761.75,24.55,0
SPLR-071,Tier 2,2025-03,1047.31,22.37,5
SPLR-072,Tier 2,2025-03,1217.15,21.93,0
SPLR-073,Tier 3,2025-03,922.55,21.14,0
SPLR-074,Tier 3,2025-03,921.67,22.71,0
SPLR-075,Tier 3,2025-03,1120.75,30.14,1
SPLR-076,Tier 3,2025-03,1136.94,18.98,0
SPLR-077,Tier 3,2025-03,1322.23,28.02,2
SPLR-078,Tier 3,2025-03,1131.31,17.91,0
SPLR-079,Tier 3,2025-03,915.59,21.65,0
SPLR-080,Tier 2,2025-03,1326.03,33.01,2
SPLR-081,Tier 3,2025-03,953.79,23.02,2
SPLR-082,Tier 3,2025-03,1127.49,24.61,0
SPLR-083,Tier 1,2025-03,964.58,29.08,2
SPLR-084,Tier 3,2025-03,1195.47,34.48,0
SPLR-085,Tier 2,2025-03,919.68,29.62,0
SPLR-086,Tier 2,2025-03,1009.23,28.77,3
SPLR-087,Tier 3,2025-03,1336.18,23.77,1
SPLR-088,Tier 2,2025-03,757.33,22.93,3
SPLR-089,Tier 3,2025-03,872.2,12.85,2
SPLR-090,Tier 3,2025-03,1093.52,22.92,0
SPLR-091,Tier 3,2025-03,1185.75,28.35,0
SPLR-092,Tier 1,2025-03,1275.57,24.19,1
SPLR-093,Tier 3,2025-03,992.13,27.54,0
SPLR-094,Tier 1,2025-03,949.04,28.84,2
SPLR-095,Tier 3,2025-03,828.84,20.4,0
SPLR-096,Tier 3,2025-03,705.97,24.01,1
SPLR-097,Tier 3,2025-03,989.62,25.23,1
SPLR-098,Tier 1,2025-03,1428.74,29.84,3
SPLR-099,Tier 2,2025-03,1238.99,16.57,1
SPLR-100,Tier 2,2025-03,1236.86,28.35,1
SPLR-001,Tier 3,2025-04,1141.36,24.02,0
SPLR-002,Tier 1,2025-04,1148.42,34.84,0
SPLR-003,Tier 2,2025-04,1116.59,15.87,3
SPLR-004,Tier 3,2025-04,956.85,23.19,0
SPLR-005,Tier 2,2025-04,765.7,17.04,0
SPLR-006,Tier 2,2025-04,1350.68,36.01,0
SPLR-007,Tier 2,2025-04,955.26,31.45,1
SPLR-008,Tier 3,2025-04,1076.41,21.74,1
SPLR-009,Tier 2,2025-04,1226.96,21.2,2
SPLR-010,Tier 3,2025-04,718.28,25.52,0
SPLR-011,Tier 2,2025-04,941.12,31.07,1
SPLR-012,Tier 1,2025-04,1174.26,26.15,4
SPLR-013,Tier 2,2025-04,1364.27,24.15,0
SPLR-014,Tier 3,2025-04,1244.09,23.91,1
SPLR-015,Tier 1,2025-04,977.6,23.28,0
SPLR-016,Tier 2,2025-04,1021.45,21.96,1
SPLR-017,Tier 3,2025-04,1036.52,23.63,1
SPLR-018,Tier 1,2025-04,809.53,26.64,1
SPLR-019,Tier 1,2025-04,1144.34,23.94,4
SPLR-020,Tier 3,2025-04,883.98,29.15,0
SPLR-021,Tier 3,2025-04,927.79,34.81,0
SPLR-022,Tier 2,2025-04,868.29,18.62,2
SPLR-023,Tier 3,2025-04,1194.92,22.35,0
SPLR-024,Tier 2,2025-04,977.76,18.92,1
SPLR-025,Tier 3,2025-04,1078.97,19.71,0
SPLR-026,Tier 3,2025-04,820.25,35.92,0
SPLR-027,Tier 2,2025-04,1003.61,23.56,0
SPLR-028,Tier 1,2025-04,1425.17,28.84,4
SPLR-029,Tier 2,2025-04,1144.26,26.94,1
SPLR-030,Tier 2,2025-04,913.52,19.73,1
SPLR-031,Tier 3,2025-04,1114.68,23.49,0
SPLR-032,Tier 3,2025-04,893.58,24.32,1
SPLR-033,Tier 2,2025-04,1080.2,29.68,4
SPLR-034,Tier 3,2025-04,999.06,24.34,0
SPLR-035,Tier 3,2025-04,1277.4,28.73,0
SPLR-036,Tier 1,2025-04,859.17,23.89,1
SPLR-037,Tier 3,2025-04,1046.0,26.42,0
SPLR-038,Tier 2,2025-04,1055.56,30.85,0
SPLR-039,Tier 2,2025-04,926.69,24.94,2
SPLR-040,Tier 3,2025-04,940.17,25.59,3
SPLR-041,Tier 3,2025-04,1052.0,24.71,1
SPLR-042,Tier 2,2025-04,1270.32,24.56,0
SPLR-043,Tier 3,2025-04,756.05,25.15,0
SPLR-044,Tier 3,2025-04,941.57,28.27,1
SPLR-045,Tier 1,2025-04,1239.46,25.1,0
SPLR-046,Tier 1,2025-04,1337.27,25.0,2
SPLR-047,Tier 1,2025-04,1228.59,26.62,0
SPLR-048,Tier 3,2025-04,1042.0,22.43,0
SPLR-049,Tier 3,2025-04,926.92,21.38,0
SPLR-050,Tier 1,2025-04,1014.87,22.85,4
SPLR-051,Tier 3,2025-04,1022.25,30.79,0
SPLR-052,Tier 1,2025-04,1356.05,26.47,4
SPLR-053,Tier 3,2025-04,1083.83,24.96,0
SPLR-054,Tier 2,2025-04,1007.88,24.44,0
SPLR-055,Tier 2,2025-04,1003.81,24.58,1
SPLR-056,Tier 3,2025-04,1191.52,23.25,0
SPLR-057,Tier 3,2025-04,1211.1,17.1,0
SPLR-058,Tier 1,2025-04,1146.31,16.71,2
SPLR-059,Tier 2,2025-04,1018.99,21.12,0
SPLR-060,Tier 3,2025-04,1152.37,23.04,1
SPLR-061,Tier 3,2025-04,954.04,25.3,0
SPLR-062,Tier 3,2025-04,1152.87,31.92,0
SPLR-063,Tier 3,2025-04,877.49,32.03,0
SPLR-064,Tier 2,2025-04,704.58,23.75,2
SPLR-065,Tier 3,2025-04,1086.17,28.77,1
SPLR-066,Tier 3,2025-04,1356.44,24.39,0
SPLR-067,Tier 1,2025-04,1173.53,20.14,4
SPLR-068,Tier 2,2025-04,1125.77,33.34,1
SPLR-069,Tier 3,2025-04,1097.08,27.44,1
SPLR-070,Tier 1,2025-04,1464.17,27.8,2
SPLR-071,Tier 3,2025-04,1053.49,17.41,0
SPLR-072,Tier 3,2025-04,710.19,27.15,0
SPLR-073,Tier 2,2025-04,893.89,16.95,1
SPLR-074,Tier 3,2025-04,1140.77,25.13,3
SPLR-075,Tier 3,2025-04,960.89,26.66,0
SPLR-076,Tier 1,2025-04,1086.94,31.93,2
SPLR-077,Tier 3,2025-04,1060.51,30.26,0
SPLR-078,Tier 3,2025-04,1037.19,30.24,1
SPLR-079,Tier 1,2025-04,1343.13,22.72,2
SPLR-080,Tier 2,2025-04,1014.22,29.67,2
SPLR-081,Tier 3,2025-04,1420.81,26.91,1
SPLR-082,Tier 3,2025-04,1379.27,28.26,2
SPLR-083,Tier 3,2025-04,1071.43,24.04,0
SPLR-084,Tier 2,2025-04,1013.01,21.82,0
SPLR-085,Tier 3,2025-04,991.37,26.08,0
SPLR-086,Tier 3,2025-04,1184.86,16.89,3
SPLR-087,Tier 3,2025-04,1023.3,24.14,1
SPLR-088,Tier 2,2025-04,813.15,26.78,0
SPLR-089,Tier 3,2025-04,1133.19,30.97,1
SPLR-090,Tier 3,2025-04,1068.74,25.71,0
SPLR-091,Tier 2,2025-04,921.18,32.93,3
SPLR-092,Tier 1,2025-04,1337.04,24.53,1
SPLR-093,Tier 2,2025-04,1015.48,25.15,1
SPLR-094,Tier 3,2025-04,1398.95,24.33,0
SPLR-095,Tier 3,2025-04,1019.13,19.42,0
SPLR-096,Tier 2,2025-04,1046.94,27.53,0
SPLR-097,Tier 3,2025-04,1213.09,22.45,1
SPLR-098,Tier 3,2025-04,1107.72,13.18,0
SPLR-099,Tier 3,2025-04,1031.38,29.35,1
SPLR-100,Tier 3,2025-04,1113.82,25.46,1
